dot1xPaePortCapabilities.1 = 
dot1xPaePortCapabilities.2 = 
dot1xPaePortCapabilities.3 = 
dot1xPaePortCapabilities.4 = 
dot1xPaePortCapabilities.5 = 
dot1xPaePortCapabilities.6 = 
dot1xPaePortCapabilities.7 = 
dot1xPaePortCapabilities.8 = 
dot1xPaePortCapabilities.9 = 
dot1xPaePortCapabilities.10 = 
lldpXMedRemXPoEPDPowerPriority.0.8.3 = 1
lldpXdot1ConfigPortVlanTxEnable.1 = 1
lldpXdot1ConfigPortVlanTxEnable.2 = 1
lldpXdot1ConfigPortVlanTxEnable.3 = 1
lldpXdot1ConfigPortVlanTxEnable.4 = 1
lldpXdot1ConfigPortVlanTxEnable.5 = 1
lldpXdot1ConfigPortVlanTxEnable.6 = 1
lldpXdot1ConfigPortVlanTxEnable.7 = 1
lldpXdot1ConfigPortVlanTxEnable.8 = 1
lldpXdot1ConfigPortVlanTxEnable.9 = 1
lldpXdot1ConfigPortVlanTxEnable.10 = 1
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HlldpXdot1LocPortVlanId.1 = 119
lldpXdot1LocPortVlanId.2 = 119
lldpXdot1LocPortVlanId.3 = 119
lldpXdot1LocPortVlanId.4 = 119
lldpXdot1LocPortVlanId.5 = 118
lldpXdot1LocPortVlanId.6 = 119
lldpXdot1LocPortVlanId.7 = 119
lldpXdot1LocPortVlanId.8 = 119
lldpXdot1LocPortVlanId.9 = 119
lldpXdot1LocPortVlanId.10 = 119
dot3adTablesLastChanged.0 = 0 secs
sysDescr.0 = HP J9562A Switch 2915-8G-PoE, revision A.15.16.0021, ROM J.14.08 (/ws/swbuildm/maint_orlando_qaoff/code/build/lgr(swbuildm_maint_orlando_qaoff_maint_orlando)) (Formerly
 ProCurve)
sysObjectID.0 = hpSwitchJ9562A
sysUpTime.0 = 59 days
sysContact.0 = 
sysName.0 = SWR-HelpDesk
sysLocation.0 = 
sysServices.0 = 74
ifNumber.0 = 26
ifIndex.1 = 1
ifIndex.2 = 2
ifIndex.3 = 3
ifIndex.4 = 4
ifIndex.5 = 5
ifIndex.6 = 6
ifIndex.7 = 7
ifIndex.8 = 8
ifIndex.9 = 9
ifIndex.10 = 10
ifIndex.42 = 42
ifIndex.55 = 55
ifIndex.72 = 72
ifIndex.73 = 73
ifIndex.74 = 74
ifIndex.75 = 75
ifIndex.82 = 82
ifIndex.83 = 83
ifIndex.106 = 106
ifIndex.108 = 108
ifIndex.140 = 140
ifIndex.149 = 149
ifIndex.150 = 150
ifIndex.159 = 159
ifIndex.160 = 160
ifIndex.4264 = 4264
ifIndex.4265 = 4265
ifIndex.4266 = 4266
ifIndex.4267 = 4267
ifIndex.4268 = 4268
ifIndex.4269 = 4269
ifIndex.4270 = 4270
ifIndex.4271 = 4271
ifDescr.1 = 1
ifDescr.2 = 2
ifDescr.3 = 3
ifDescr.4 = 4
ifDescr.5 = 5
ifDescr.6 = 6
ifDescr.7 = 7
ifDescr.8 = 8
ifDescr.9 = 9
ifDescr.10 = 10
ifDescr.42 = DEFAULT_VLAN
ifDescr.55 = VLAN14
ifDescr.72 = VLAN31
ifDescr.73 = VLAN32
ifDescr.74 = VLAN33
ifDescr.75 = VLAN34
ifDescr.82 = VLAN41
ifDescr.83 = VLAN42
ifDescr.106 = VLAN65
ifDescr.108 = VLAN67
ifDescr.140 = VLAN99
ifDescr.149 = VLAN108
ifDescr.150 = VLAN109
ifDescr.159 = VLAN118
ifDescr.160 = VLAN119
ifDescr.4264 = HP Switch software loopback interface
ifDescr.4265 = HP Switch software loopback interface
ifDescr.4266 = HP Switch software loopback interface
ifDescr.4267 = HP Switch software loopback interface
ifDescr.4268 = HP Switch software loopback interface
ifDescr.4269 = HP Switch software loopback interface
ifDescr.4270 = HP Switch software loopback interface
ifDescr.4271 = HP Switch software loopback interface
ifType.1 = 6
ifType.2 = 6
ifType.3 = 6
ifType.4 = 6
ifType.5 = 6
ifType.6 = 6
ifType.7 = 6
ifType.8 = 6
ifType.9 = 6
ifType.10 = 6
ifType.42 = 53
ifType.55 = 53
ifType.72 = 53
ifType.73 = 53
ifType.74 = 53
ifType.75 = 53
ifType.82 = 53
ifType.83 = 53
ifType.106 = 53
ifType.108 = 53
ifType.140 = 53
ifType.149 = 53
ifType.150 = 53
ifType.159 = 53
ifType.160 = 53
ifType.4264 = 24
ifType.4265 = 24
ifType.4266 = 24
ifType.4267 = 24
ifType.4268 = 24
ifType.4269 = 24
ifType.4270 = 24
ifType.4271 = 24
ifMtu.1 = 1500
ifMtu.2 = 1500
ifMtu.3 = 1500
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HifMtu.4 = 1500
ifMtu.5 = 1500
ifMtu.6 = 1500
ifMtu.7 = 1500
ifMtu.8 = 1500
ifMtu.9 = 1500
ifMtu.10 = 1500
ifMtu.42 = 1500
ifMtu.55 = 1500
ifMtu.72 = 1500
ifMtu.73 = 1500
ifMtu.74 = 1500
ifMtu.75 = 1500
ifMtu.82 = 1500
ifMtu.83 = 1500
ifMtu.106 = 1500
ifMtu.108 = 1500
ifMtu.140 = 1500
ifMtu.149 = 1500
ifMtu.150 = 1500
ifMtu.159 = 1500
ifMtu.160 = 1500
ifMtu.4264 = 65,535
ifMtu.4265 = 9198
ifMtu.4266 = 9198
ifMtu.4267 = 9198
ifMtu.4268 = 9198
ifMtu.4269 = 9198
ifMtu.4270 = 9198
ifMtu.4271 = 9198
ifSpeed.1 = 10,000,000
ifSpeed.2 = 1,000,000,000
ifSpeed.3 = 10,000,000
ifSpeed.4 = 10,000,000
ifSpeed.5 = 1,000,000,000
ifSpeed.6 = 1,000,000,000
ifSpeed.7 = 1,000,000,000
ifSpeed.8 = 1,000,000,000
ifSpeed.9 = 10,000,000
ifSpeed.10 = 1,000,000,000
ifSpeed.42 = 0
ifSpeed.55 = 0
ifSpeed.72 = 0
ifSpeed.73 = 0
ifSpeed.74 = 0
ifSpeed.75 = 0
ifSpeed.82 = 0
ifSpeed.83 = 0
ifSpeed.106 = 0
ifSpeed.108 = 0
ifSpeed.140 = 0
ifSpeed.149 = 0
ifSpeed.150 = 0
ifSpeed.159 = 0
ifSpeed.160 = 0
ifSpeed.4264 = 0
ifSpeed.4265 = 0
ifSpeed.4266 = 0
ifSpeed.4267 = 0
ifSpeed.4268 = 0
ifSpeed.4269 = 0
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HifSpeed.4270 = 0
ifSpeed.4271 = 0
ifPhysAddress.1 = 84 34 97 f3 1c 0f 
ifPhysAddress.2 = 84 34 97 f3 1c 0e 
ifPhysAddress.3 = 84 34 97 f3 1c 0d 
ifPhysAddress.4 = 84 34 97 f3 1c 0c 
ifPhysAddress.5 = 84 34 97 f3 1c 0b 
ifPhysAddress.6 = 84 34 97 f3 1c 0a 
ifPhysAddress.7 = 84 34 97 f3 1c 09 
ifPhysAddress.8 = 84 34 97 f3 1c 08 
ifPhysAddress.9 = 84 34 97 f3 1c 07 
ifPhysAddress.10 = 84 34 97 f3 1c 06 
ifPhysAddress.42 = 84 34 97 f3 1c 00 
ifPhysAddress.55 = 84 34 97 f3 1c 00 
ifPhysAddress.72 = 84 34 97 f3 1c 00 
ifPhysAddress.73 = 84 34 97 f3 1c 00 
ifPhysAddress.74 = 84 34 97 f3 1c 00 
ifPhysAddress.75 = 84 34 97 f3 1c 00 
ifPhysAddress.82 = 84 34 97 f3 1c 00 
ifPhysAddress.83 = 84 34 97 f3 1c 00 
ifPhysAddress.106 = 84 34 97 f3 1c 00 
ifPhysAddress.108 = 84 34 97 f3 1c 00 
ifPhysAddress.140 = 84 34 97 f3 1c 00 
ifPhysAddress.149 = 84 34 97 f3 1c 00 
ifPhysAddress.150 = 84 34 97 f3 1c 00 
ifPhysAddress.159 = 84 34 97 f3 1c 00 
ifPhysAddress.160 = 84 34 97 f3 1c 00 
ifPhysAddress.4264 = 
ifPhysAddress.4265 = 
ifPhysAddress.4266 = 
ifPhysAddress.4267 = 
ifPhysAddress.4268 = 
ifPhysAddress.4269 = 
ifPhysAddress.4270 = 
ifPhysAddress.4271 = 
ifAdminStatus.1 = 1
ifAdminStatus.2 = 1
ifAdminStatus.3 = 1
ifAdminStatus.4 = 1
ifAdminStatus.5 = 1
ifAdminStatus.6 = 1
ifAdminStatus.7 = 1
ifAdminStatus.8 = 1
ifAdminStatus.9 = 1
ifAdminStatus.10 = 1
ifAdminStatus.42 = 1
ifAdminStatus.55 = 1
ifAdminStatus.72 = 1
ifAdminStatus.73 = 1
ifAdminStatus.74 = 1
ifAdminStatus.75 = 1
ifAdminStatus.82 = 1
ifAdminStatus.83 = 1
ifAdminStatus.106 = 1
ifAdminStatus.108 = 1
ifAdminStatus.140 = 1
ifAdminStatus.149 = 1
ifAdminStatus.150 = 1
ifAdminStatus.159 = 1
ifAdminStatus.160 = 1
ifAdminStatus.4264 = 1
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HifAdminStatus.4265 = 2
ifAdminStatus.4266 = 2
ifAdminStatus.4267 = 2
ifAdminStatus.4268 = 2
ifAdminStatus.4269 = 2
ifAdminStatus.4270 = 2
ifAdminStatus.4271 = 2
ifOperStatus.1 = 2
ifOperStatus.2 = 1
ifOperStatus.3 = 2
ifOperStatus.4 = 2
ifOperStatus.5 = 1
ifOperStatus.6 = 1
ifOperStatus.7 = 1
ifOperStatus.8 = 1
ifOperStatus.9 = 2
ifOperStatus.10 = 1
ifOperStatus.42 = 2
ifOperStatus.55 = 1
ifOperStatus.72 = 1
ifOperStatus.73 = 1
ifOperStatus.74 = 1
ifOperStatus.75 = 1
ifOperStatus.82 = 1
ifOperStatus.83 = 1
ifOperStatus.106 = 1
ifOperStatus.108 = 1
ifOperStatus.140 = 1
ifOperStatus.149 = 1
ifOperStatus.150 = 1
ifOperStatus.159 = 1
ifOperStatus.160 = 1
ifOperStatus.4264 = 1
ifOperStatus.4265 = 2
ifOperStatus.4266 = 2
ifOperStatus.4267 = 2
ifOperStatus.4268 = 2
ifOperStatus.4269 = 2
ifOperStatus.4270 = 2
ifOperStatus.4271 = 2
ifLastChange.1 = 48 days
ifLastChange.2 = 56 days
ifLastChange.3 = 45 days
ifLastChange.4 = 56 days
ifLastChange.5 = 49 days
ifLastChange.6 = 54 days
ifLastChange.7 = 46 days
ifLastChange.8 = 46 days
ifLastChange.9 = 46 days
ifLastChange.10 = 46 days
ifLastChange.42 = 0 secs
ifLastChange.55 = 46 days
ifLastChange.72 = 11 secs
ifLastChange.73 = 11 secs
ifLastChange.74 = 11 secs
ifLastChange.75 = 11 secs
ifLastChange.82 = 46 days
ifLastChange.83 = 46 days
ifLastChange.106 = 46 days
ifLastChange.108 = 11 secs
ifLastChange.140 = 11 secs
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HifLastChange.149 = 11 secs
ifLastChange.150 = 11 secs
ifLastChange.159 = 46 days
ifLastChange.160 = 11 secs
ifLastChange.4264 = 0 secs
ifLastChange.4265 = 0 secs
ifLastChange.4266 = 0 secs
ifLastChange.4267 = 0 secs
ifLastChange.4268 = 0 secs
ifLastChange.4269 = 0 secs
ifLastChange.4270 = 0 secs
ifLastChange.4271 = 0 secs
ifInOctets.1 = 2,458,153,644
ifInOctets.2 = 3,284,939,350
ifInOctets.3 = 497,206,890
ifInOctets.4 = 3,712,178,006
ifInOctets.5 = 774,336,696
ifInOctets.6 = 1,877,658,322
ifInOctets.7 = 1,981,787,594
ifInOctets.8 = 968,421,507
ifInOctets.9 = 119,929,162
ifInOctets.10 = 270,597,272
ifInOctets.42 = 0
ifInOctets.55 = 0
ifInOctets.72 = 0
ifInOctets.73 = 0
ifInOctets.74 = 0
ifInOctets.75 = 0
ifInOctets.82 = 0
ifInOctets.83 = 0
ifInOctets.106 = 0
ifInOctets.108 = 0
ifInOctets.140 = 0
ifInOctets.149 = 0
ifInOctets.150 = 0
ifInOctets.159 = 0
ifInOctets.160 = 0
ifInOctets.4264 = 178,001,791
ifInOctets.4265 = 0
ifInOctets.4266 = 0
ifInOctets.4267 = 0
ifInOctets.4268 = 0
ifInOctets.4269 = 0
ifInOctets.4270 = 0
ifInOctets.4271 = 0
ifInUcastPkts.1 = 73,890,330
ifInUcastPkts.2 = 13,431,373
ifInUcastPkts.3 = 4,118,498
ifInUcastPkts.4 = 23,081,168
ifInUcastPkts.5 = 2,572,258
ifInUcastPkts.6 = 24,372,109
ifInUcastPkts.7 = 43,740,502
ifInUcastPkts.8 = 25,367,132
ifInUcastPkts.9 = 511,789
ifInUcastPkts.10 = 430,625,803
ifInUcastPkts.42 = 0
ifInUcastPkts.55 = 0
ifInUcastPkts.72 = 0
ifInUcastPkts.73 = 0
ifInUcastPkts.74 = 0
ifInUcastPkts.75 = 0
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HifInUcastPkts.82 = 0
ifInUcastPkts.83 = 0
ifInUcastPkts.106 = 0
ifInUcastPkts.108 = 0
ifInUcastPkts.140 = 0
ifInUcastPkts.149 = 0
ifInUcastPkts.150 = 0
ifInUcastPkts.159 = 0
ifInUcastPkts.160 = 0
ifInUcastPkts.4264 = 1,825,907
ifInUcastPkts.4265 = 0
ifInUcastPkts.4266 = 0
ifInUcastPkts.4267 = 0
ifInUcastPkts.4268 = 0
ifInUcastPkts.4269 = 0
ifInUcastPkts.4270 = 0
ifInUcastPkts.4271 = 0
ifInNUcastPkts.1 = 341,268
ifInNUcastPkts.2 = 67,429
ifInNUcastPkts.3 = 4143
ifInNUcastPkts.4 = 83,389
ifInNUcastPkts.5 = 14,889
ifInNUcastPkts.6 = 208,668
ifInNUcastPkts.7 = 1,990,065
ifInNUcastPkts.8 = 96,368
ifInNUcastPkts.9 = 29,976
ifInNUcastPkts.10 = 2,789,093,978
ifInNUcastPkts.42 = 0
ifInNUcastPkts.55 = 0
ifInNUcastPkts.72 = 0
ifInNUcastPkts.73 = 0
ifInNUcastPkts.74 = 0
ifInNUcastPkts.75 = 0
ifInNUcastPkts.82 = 0
ifInNUcastPkts.83 = 0
ifInNUcastPkts.106 = 0
ifInNUcastPkts.108 = 0
ifInNUcastPkts.140 = 0
ifInNUcastPkts.149 = 0
ifInNUcastPkts.150 = 0
ifInNUcastPkts.159 = 0
ifInNUcastPkts.160 = 0
ifInNUcastPkts.4264 = 0
ifInNUcastPkts.4265 = 0
ifInNUcastPkts.4266 = 0
ifInNUcastPkts.4267 = 0
ifInNUcastPkts.4268 = 0
ifInNUcastPkts.4269 = 0
ifInNUcastPkts.4270 = 0
ifInNUcastPkts.4271 = 0
ifInDiscards.1 = 0
ifInDiscards.2 = 0
ifInDiscards.3 = 0
ifInDiscards.4 = 0
ifInDiscards.5 = 0
ifInDiscards.6 = 0
ifInDiscards.7 = 0
ifInDiscards.8 = 0
ifInDiscards.9 = 0
ifInDiscards.10 = 0
ifInDiscards.42 = 0
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HifInDiscards.55 = 0
ifInDiscards.72 = 0
ifInDiscards.73 = 0
ifInDiscards.74 = 0
ifInDiscards.75 = 0
ifInDiscards.82 = 0
ifInDiscards.83 = 0
ifInDiscards.106 = 0
ifInDiscards.108 = 0
ifInDiscards.140 = 0
ifInDiscards.149 = 0
ifInDiscards.150 = 0
ifInDiscards.159 = 0
ifInDiscards.160 = 0
ifInDiscards.4264 = 0
ifInDiscards.4265 = 0
ifInDiscards.4266 = 0
ifInDiscards.4267 = 0
ifInDiscards.4268 = 0
ifInDiscards.4269 = 0
ifInDiscards.4270 = 0
ifInDiscards.4271 = 0
ifInErrors.1 = 0
ifInErrors.2 = 0
ifInErrors.3 = 0
ifInErrors.4 = 1
ifInErrors.5 = 0
ifInErrors.6 = 0
ifInErrors.7 = 0
ifInErrors.8 = 0
ifInErrors.9 = 0
ifInErrors.10 = 0
ifInErrors.42 = 0
ifInErrors.55 = 0
ifInErrors.72 = 0
ifInErrors.73 = 0
ifInErrors.74 = 0
ifInErrors.75 = 0
ifInErrors.82 = 0
ifInErrors.83 = 0
ifInErrors.106 = 0
ifInErrors.108 = 0
ifInErrors.140 = 0
ifInErrors.149 = 0
ifInErrors.150 = 0
ifInErrors.159 = 0
ifInErrors.160 = 0
ifInErrors.4264 = 0
ifInErrors.4265 = 0
ifInErrors.4266 = 0
ifInErrors.4267 = 0
ifInErrors.4268 = 0
ifInErrors.4269 = 0
ifInErrors.4270 = 0
ifInErrors.4271 = 0
ifInUnknownProtos.1 = 0
ifInUnknownProtos.2 = 0
ifInUnknownProtos.3 = 0
ifInUnknownProtos.4 = 0
ifInUnknownProtos.5 = 0
ifInUnknownProtos.6 = 0
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HifInUnknownProtos.7 = 0
ifInUnknownProtos.8 = 0
ifInUnknownProtos.9 = 0
ifInUnknownProtos.10 = 0
ifInUnknownProtos.42 = 0
ifInUnknownProtos.55 = 0
ifInUnknownProtos.72 = 0
ifInUnknownProtos.73 = 0
ifInUnknownProtos.74 = 0
ifInUnknownProtos.75 = 0
ifInUnknownProtos.82 = 0
ifInUnknownProtos.83 = 0
ifInUnknownProtos.106 = 0
ifInUnknownProtos.108 = 0
ifInUnknownProtos.140 = 0
ifInUnknownProtos.149 = 0
ifInUnknownProtos.150 = 0
ifInUnknownProtos.159 = 0
ifInUnknownProtos.160 = 0
ifInUnknownProtos.4264 = 0
ifInUnknownProtos.4265 = 0
ifInUnknownProtos.4266 = 0
ifInUnknownProtos.4267 = 0
ifInUnknownProtos.4268 = 0
ifInUnknownProtos.4269 = 0
ifInUnknownProtos.4270 = 0
ifInUnknownProtos.4271 = 0
ifOutOctets.1 = 193,702,011
ifOutOctets.2 = 2,964,808,629
ifOutOctets.3 = 438,507,447
ifOutOctets.4 = 1,100,252,502
ifOutOctets.5 = 1,899,466,352
ifOutOctets.6 = 3,178,557,087
ifOutOctets.7 = 4,255,668,213
ifOutOctets.8 = 644,437,982
ifOutOctets.9 = 57,111,748
ifOutOctets.10 = 1,368,867,887
ifOutOctets.42 = 0
ifOutOctets.55 = 0
ifOutOctets.72 = 0
ifOutOctets.73 = 0
ifOutOctets.74 = 0
ifOutOctets.75 = 0
ifOutOctets.82 = 0
ifOutOctets.83 = 0
ifOutOctets.106 = 0
ifOutOctets.108 = 0
ifOutOctets.140 = 0
ifOutOctets.149 = 0
ifOutOctets.150 = 0
ifOutOctets.159 = 0
ifOutOctets.160 = 0
ifOutOctets.4264 = 163,776,259
ifOutOctets.4265 = 0
ifOutOctets.4266 = 0
ifOutOctets.4267 = 0
ifOutOctets.4268 = 0
ifOutOctets.4269 = 0
ifOutOctets.4270 = 0
ifOutOctets.4271 = 0
ifOutUcastPkts.1 = 107,036,497
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HifOutUcastPkts.2 = 48,864,684
ifOutUcastPkts.3 = 14,262,807
ifOutUcastPkts.4 = 87,326,754
ifOutUcastPkts.5 = 9,767,653
ifOutUcastPkts.6 = 46,493,352
ifOutUcastPkts.7 = 89,908,582
ifOutUcastPkts.8 = 34,711,097
ifOutUcastPkts.9 = 5,671,271
ifOutUcastPkts.10 = 208,421,969
ifOutUcastPkts.42 = 0
ifOutUcastPkts.55 = 0
ifOutUcastPkts.72 = 0
ifOutUcastPkts.73 = 0
ifOutUcastPkts.74 = 0
ifOutUcastPkts.75 = 0
ifOutUcastPkts.82 = 0
ifOutUcastPkts.83 = 0
ifOutUcastPkts.106 = 0
ifOutUcastPkts.108 = 0
ifOutUcastPkts.140 = 0
ifOutUcastPkts.149 = 0
ifOutUcastPkts.150 = 0
ifOutUcastPkts.159 = 0
ifOutUcastPkts.160 = 0
ifOutUcastPkts.4264 = 1,825,907
ifOutUcastPkts.4265 = 0
ifOutUcastPkts.4266 = 0
ifOutUcastPkts.4267 = 0
ifOutUcastPkts.4268 = 0
ifOutUcastPkts.4269 = 0
ifOutUcastPkts.4270 = 0
ifOutUcastPkts.4271 = 0
ifOutNUcastPkts.1 = 87,361,626
ifOutNUcastPkts.2 = 35,210,280
ifOutNUcastPkts.3 = 15,116,185
ifOutNUcastPkts.4 = 64,861,279
ifOutNUcastPkts.5 = 15,165,023
ifOutNUcastPkts.6 = 106,600,963
ifOutNUcastPkts.7 = 2,720,127,808
ifOutNUcastPkts.8 = 22,501,782
ifOutNUcastPkts.9 = 25,407,557
ifOutNUcastPkts.10 = 2,513,488
ifOutNUcastPkts.42 = 0
ifOutNUcastPkts.55 = 0
ifOutNUcastPkts.72 = 0
ifOutNUcastPkts.73 = 0
ifOutNUcastPkts.74 = 0
ifOutNUcastPkts.75 = 0
ifOutNUcastPkts.82 = 0
ifOutNUcastPkts.83 = 0
ifOutNUcastPkts.106 = 0
ifOutNUcastPkts.108 = 0
ifOutNUcastPkts.140 = 0
ifOutNUcastPkts.149 = 0
ifOutNUcastPkts.150 = 0
ifOutNUcastPkts.159 = 0
ifOutNUcastPkts.160 = 0
ifOutNUcastPkts.4264 = 0
ifOutNUcastPkts.4265 = 0
ifOutNUcastPkts.4266 = 0
ifOutNUcastPkts.4267 = 0
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HifOutNUcastPkts.4268 = 0
ifOutNUcastPkts.4269 = 0
ifOutNUcastPkts.4270 = 0
ifOutNUcastPkts.4271 = 0
ifOutDiscards.1 = 5238
ifOutDiscards.2 = 2786
ifOutDiscards.3 = 842
ifOutDiscards.4 = 8372
ifOutDiscards.5 = 0
ifOutDiscards.6 = 881
ifOutDiscards.7 = 0
ifOutDiscards.8 = 225
ifOutDiscards.9 = 0
ifOutDiscards.10 = 909
ifOutDiscards.42 = 0
ifOutDiscards.55 = 0
ifOutDiscards.72 = 0
ifOutDiscards.73 = 0
ifOutDiscards.74 = 0
ifOutDiscards.75 = 0
ifOutDiscards.82 = 0
ifOutDiscards.83 = 0
ifOutDiscards.106 = 0
ifOutDiscards.108 = 0
ifOutDiscards.140 = 0
ifOutDiscards.149 = 0
ifOutDiscards.150 = 0
ifOutDiscards.159 = 0
ifOutDiscards.160 = 0
ifOutDiscards.4264 = 0
ifOutDiscards.4265 = 0
ifOutDiscards.4266 = 0
ifOutDiscards.4267 = 0
ifOutDiscards.4268 = 0
ifOutDiscards.4269 = 0
ifOutDiscards.4270 = 0
ifOutDiscards.4271 = 0
ifOutErrors.1 = 0
ifOutErrors.2 = 0
ifOutErrors.3 = 0
ifOutErrors.4 = 0
ifOutErrors.5 = 0
ifOutErrors.6 = 0
ifOutErrors.7 = 0
ifOutErrors.8 = 0
ifOutErrors.9 = 0
ifOutErrors.10 = 0
ifOutErrors.42 = 0
ifOutErrors.55 = 0
ifOutErrors.72 = 0
ifOutErrors.73 = 0
ifOutErrors.74 = 0
ifOutErrors.75 = 0
ifOutErrors.82 = 0
ifOutErrors.83 = 0
ifOutErrors.106 = 0
ifOutErrors.108 = 0
ifOutErrors.140 = 0
ifOutErrors.149 = 0
ifOutErrors.150 = 0
ifOutErrors.159 = 0
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HifOutErrors.160 = 0
ifOutErrors.4264 = 0
ifOutErrors.4265 = 0
ifOutErrors.4266 = 0
ifOutErrors.4267 = 0
ifOutErrors.4268 = 0
ifOutErrors.4269 = 0
ifOutErrors.4270 = 0
ifOutErrors.4271 = 0
ifOutQLen.1 = 0
ifOutQLen.2 = 0
ifOutQLen.3 = 0
ifOutQLen.4 = 0
ifOutQLen.5 = 0
ifOutQLen.6 = 0
ifOutQLen.7 = 0
ifOutQLen.8 = 0
ifOutQLen.9 = 0
ifOutQLen.10 = 0
ifOutQLen.42 = 0
ifOutQLen.55 = 0
ifOutQLen.72 = 0
ifOutQLen.73 = 0
ifOutQLen.74 = 0
ifOutQLen.75 = 0
ifOutQLen.82 = 0
ifOutQLen.83 = 0
ifOutQLen.106 = 0
ifOutQLen.108 = 0
ifOutQLen.140 = 0
ifOutQLen.149 = 0
ifOutQLen.150 = 0
ifOutQLen.159 = 0
ifOutQLen.160 = 0
ifOutQLen.4264 = 0
ifOutQLen.4265 = 0
ifOutQLen.4266 = 0
ifOutQLen.4267 = 0
ifOutQLen.4268 = 0
ifOutQLen.4269 = 0
ifOutQLen.4270 = 0
ifOutQLen.4271 = 0
ifSpecific.1 = dot3
ifSpecific.2 = dot3
ifSpecific.3 = dot3
ifSpecific.4 = dot3
ifSpecific.5 = dot3
ifSpecific.6 = dot3
ifSpecific.7 = dot3
ifSpecific.8 = dot3
ifSpecific.9 = dot3
ifSpecific.10 = dot3
ifSpecific.42 = zeroDotZero
ifSpecific.55 = zeroDotZero
ifSpecific.72 = zeroDotZero
ifSpecific.73 = zeroDotZero
ifSpecific.74 = zeroDotZero
ifSpecific.75 = zeroDotZero
ifSpecific.82 = zeroDotZero
ifSpecific.83 = zeroDotZero
ifSpecific.106 = zeroDotZero
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1HifSpecific.108 = zeroDotZero
ifSpecific.140 = zeroDotZero
ifSpecific.149 = zeroDotZero
ifSpecific.150 = zeroDotZero
ifSpecific.159 = zeroDotZero
ifSpecific.160 = zeroDotZero
ifSpecific.4264 = zeroDotZero
ifSpecific.4265 = zeroDotZero
ifSpecific.4266 = zeroDotZero
ifSpecific.4267 = zeroDotZero
ifSpecific.4268 = zeroDotZero
ifSpecific.4269 = zeroDotZero
ifSpecific.4270 = zeroDotZero
ifSpecific.4271 = zeroDotZero
ipForwarding.0 = 2
ipDefaultTTL.0 = 64
ipInReceives.0 = 8,393,432
ipInHdrErrors.0 = 61
ipInAddrErrors.0 = 0
ipForwDatagrams.0 = 0
ipInUnknownProtos.0 = 36
ipInDiscards.0 = 0
ipInDelivers.0 = 5,570,656
ipOutRequests.0 = 5,395,154
ipOutDiscards.0 = 3
ipOutNoRoutes.0 = 5
ipReasmTimeout.0 = 60
ipReasmReqds.0 = 36
ipReasmOKs.0 = 12
ipReasmFails.0 = 8
ipFragOKs.0 = 0
ipFragFails.0 = 0
ipFragCreates.0 = 0
ipAdEntAddr.127.0.0.1 = 127.0.0.1
ipAdEntAddr.172.23.34.47 = 172.23.34.47
ipAdEntIfIndex.127.0.0.1 = 4264
ipAdEntIfIndex.172.23.34.47 = 75
ipAdEntNetMask.127.0.0.1 = 255.255.255.255
ipAdEntNetMask.172.23.34.47 = 255.255.255.0
ipAdEntBcastAddr.127.0.0.1 = 1
ipAdEntBcastAddr.172.23.34.47 = 1
ipAdEntReasmMaxSize.127.0.0.1 = 65,535
ipAdEntReasmMaxSize.172.23.34.47 = 65,535
ipRouteDest.0.0.0.0 = 0.0.0.0
ipRouteDest.127.0.0.0 = 127.0.0.0
ipRouteDest.127.0.0.1 = 127.0.0.1
ipRouteDest.172.23.34.0 = 172.23.34.0
ipRouteIfIndex.0.0.0.0 = 75
ipRouteIfIndex.127.0.0.0 = 4264
ipRouteIfIndex.127.0.0.1 = 4264
ipRouteIfIndex.172.23.34.0 = 75
ipRouteMetric1.0.0.0.0 = 250
ipRouteMetric1.127.0.0.0 = 0
ipRouteMetric1.127.0.0.1 = 1
